project,timestamp,commit_sha,commit_timestamp,commit_message,is_test_failure_related,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,coverage,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,total_violations_count,total_violations,unique_violations_count,unique_violations,violations_by_location,violations_by_test,total_monitors,monitors,total_events,events,python_sloc
gato-x,20260629_215239,684b3bbcf552b04b274dc1a03d5e18b1c95b44fd,1752941448,Fix for RoR attack issues in #183 and #176 (#184),False,original,487,0,0,0,0,0,5.922,86.41,original,0.0,0.0,6.656392335891724,0.0,6.656392335891724,,,,,,,,,,,17631
gato-x,20260629_215239,684b3bbcf552b04b274dc1a03d5e18b1c95b44fd,1752941448,Fix for RoR attack issues in #183 and #176 (#184),False,pymop,487,0,0,0,0,0,21.155,86.41,pymop,2.476668357849121,0.5603618621826172,26.67473554611206,0.0,29.7117657661438,31.0,RandomMustUseSeed=27;Pydocs_NoReadAfterAccess=4,11.0,RandomMustUseSeed=7;Pydocs_NoReadAfterAccess=4,RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:90=1;RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:92=1;RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:103=1;RandomMustUseSeed:/gatox/enumerate/ingest/ingest.py:161=1;RandomMustUseSeed:/gatox/attack/attack.py:217=1;RandomMustUseSeed:/gatox/attack/runner/payload_manager.py:109=1;RandomMustUseSeed:/gatox/attack/secrets/secrets_attack.py:200=1;Pydocs_NoReadAfterAccess:/gatox/util/arg_utils.py:143=1;Pydocs_NoReadAfterAccess:/unit_test/test_enumerate.py:63=1;Pydocs_NoReadAfterAccess:/unit_test/test_org_enumerate.py:31=1;Pydocs_NoReadAfterAccess:/unit_test/test_repo_enumerate.py:29=1,"RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:90={None};RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:92={None};RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:103={None};RandomMustUseSeed:/gatox/enumerate/ingest/ingest.py:161={'unit_test/test_enumerate.py::test_enum_repos', 'unit_test/test_enumerate.py::test_enum_org', 'unit_test/test_app_enum.py::TestAppEnumerator::test_enumerate_installation_with_contents_write_permission', 'unit_test/test_app_enum.py::TestAppEnumerator::test_enumerate_installation_with_contents_read_permission'};RandomMustUseSeed:/gatox/attack/attack.py:217={'unit_test/test_attack.py::test_push_workflow_attack_fail_branch', 'unit_test/test_attack.py::test_push_workflow_attack', 'unit_test/test_attack.py::test_push_workflow_attack_fail_timeout', 'unit_test/test_attack.py::test_push_workflow_attack_fail_timeout2', 'unit_test/test_attack.py::test_push_workflow_attack_fail_wf', 'unit_test/test_attack.py::test_push_workflow_attack_fail_branch2'};RandomMustUseSeed:/gatox/attack/runner/payload_manager.py:109={'unit_test/test_runner_attack.py::test_shell_workflow_attack'};RandomMustUseSeed:/gatox/attack/secrets/secrets_attack.py:200={'unit_test/test_secrets_attack.py::test_secrets_dump'};Pydocs_NoReadAfterAccess:/gatox/util/arg_utils.py:143={'unit_test/test_cli.py::test_repos_file_bad'};Pydocs_NoReadAfterAccess:/unit_test/test_enumerate.py:63={'unit_test/test_cli.py::test_payload_only_with_valid_target_params'};Pydocs_NoReadAfterAccess:/unit_test/test_org_enumerate.py:31={'unit_test/test_notifications.py::TestSummaryGeneration::test_create_result_summary_special_characters'};Pydocs_NoReadAfterAccess:/unit_test/test_repo_enumerate.py:29={'unit_test/test_payloads.py::test_ror_workflow_win'}",3890.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=520<>UnsafeListIterator=1792<>RandomMustUseSeed=4<>UnsafeDictIterator=1515<>Logging_MustNotLogAfterShutdown=1<>ArgParse_Parent=43<>Pydocs_NoReadAfterAccess=2,289375.0,BuiltinAllAnalysis=violation=37276<>ComparisonBehaviorAnalysis=eq_end=1199<>ComparisonBehaviorAnalysis=ne_end=403<>InPlaceSortAnalysis=list_used=2545<>InPlaceSortAnalysis=list_sorted=5<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=1602<>NonFinitesAnalysis=non_finite_op=37276<>PyDocs_UselessIterTee=end=1<>StringConcatAnalysis=add=18120<>StringStripAnalysis=strip=24<>WrongTypeAddedAnalysis=check_append=37333<>WrongTypeAddedAnalysis=check_insert=37333<>WrongTypeAddedAnalysis=check_extend=37333<>WrongTypeAddedAnalysis=check_add=37333<>WrongTypeAddedAnalysis=check_add_assign=18120<>FileClosedAnalysis=open=261<>FileClosedAnalysis=close=260<>FileClosedAnalysis=end=259<>UnsafeListIterator=createList=2197<>UnsafeListIterator=updateList=335<>RandomMustUseSeed=all=27<>UnsafeDictIterator=createDict=1732<>UnsafeDictIterator=updateDict=18121<>Logging_MustNotLogAfterShutdown=log=13<>ArgParse_Parent=created=43<>ArgParse_Parent=argument_added=215<>Pydocs_NoReadAfterAccess=access=4<>Pydocs_NoReadAfterAccess=vulnerable_open=4,17631
gato-x,20260629_215239,684b3bbcf552b04b274dc1a03d5e18b1c95b44fd,1752941448,Fix for RoR attack issues in #183 and #176 (#184),False,pymop_libs,486,1,0,0,0,0,1170.346,86.41,pymop_libs,8.091068744659424,0.4920082092285156,1202.6349833011627,0.0,1211.218060255051,43.0,RandomMustUseSeed=27;InvalidComparisonAnalysis=10;WrongTypeAddedAnalysis=2;Pydocs_NoReadAfterAccess=4,14.0,RandomMustUseSeed=7;InvalidComparisonAnalysis=2;WrongTypeAddedAnalysis=1;Pydocs_NoReadAfterAccess=4,RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:90=1;RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:92=1;RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:103=1;RandomMustUseSeed:/gatox/enumerate/ingest/ingest.py:161=1;RandomMustUseSeed:/gatox/attack/attack.py:217=1;RandomMustUseSeed:/gatox/attack/runner/payload_manager.py:109=1;RandomMustUseSeed:/gatox/attack/secrets/secrets_attack.py:200=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/anyio/_backends/_asyncio.py:574=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/_pytest/python.py:439=1;Pydocs_NoReadAfterAccess:/gatox/util/arg_utils.py:143=1;Pydocs_NoReadAfterAccess:/unit_test/test_enumerate.py:63=1;Pydocs_NoReadAfterAccess:/unit_test/test_org_enumerate.py:31=1;Pydocs_NoReadAfterAccess:/unit_test/test_repo_enumerate.py:29=1,"RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:90={None};RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:92={None};RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:103={None};RandomMustUseSeed:/gatox/enumerate/ingest/ingest.py:161={'unit_test/test_enumerate.py::test_enum_repos', 'unit_test/test_enumerate.py::test_enum_org', 'unit_test/test_app_enum.py::TestAppEnumerator::test_enumerate_installation_with_contents_write_permission', 'unit_test/test_app_enum.py::TestAppEnumerator::test_enumerate_installation_with_contents_read_permission'};RandomMustUseSeed:/gatox/attack/attack.py:217={'unit_test/test_attack.py::test_push_workflow_attack_fail_branch', 'unit_test/test_attack.py::test_push_workflow_attack', 'unit_test/test_attack.py::test_push_workflow_attack_fail_timeout', 'unit_test/test_attack.py::test_push_workflow_attack_fail_timeout2', 'unit_test/test_attack.py::test_push_workflow_attack_fail_wf', 'unit_test/test_attack.py::test_push_workflow_attack_fail_branch2'};RandomMustUseSeed:/gatox/attack/runner/payload_manager.py:109={'unit_test/test_runner_attack.py::test_shell_workflow_attack'};RandomMustUseSeed:/gatox/attack/secrets/secrets_attack.py:200={'unit_test/test_secrets_attack.py::test_secrets_dump'};InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266={None};InvalidComparisonAnalysis:/lib/python3.12/site-packages/anyio/_backends/_asyncio.py:574={'unit_test/graph/test_visitor_utils.py::test_add_repo_results_different_files_cache', 'unit_test/graph/test_visitor_utils.py::test_add_repo_results_file_caching'};WrongTypeAddedAnalysis:/lib/python3.12/site-packages/_pytest/python.py:439={None};Pydocs_NoReadAfterAccess:/gatox/util/arg_utils.py:143={'unit_test/test_cli.py::test_repos_file_bad'};Pydocs_NoReadAfterAccess:/unit_test/test_enumerate.py:63={'unit_test/test_cli.py::test_payload_only_with_valid_target_params'};Pydocs_NoReadAfterAccess:/unit_test/test_org_enumerate.py:31={'unit_test/test_notifications.py::TestSummaryGeneration::test_create_result_summary_special_characters'};Pydocs_NoReadAfterAccess:/unit_test/test_repo_enumerate.py:29={'unit_test/test_payloads.py::test_ror_workflow_win'}",171997.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>NLTK_NonterminalSymbolMutability=22<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>UnsafeListIterator=30875<>UnsafeDictIterator=140511<>ArgParse_Parent=44<>FileClosedAnalysis=520<>Pydocs_MustReleaseLock=4<>faulthandler_disableBeforeClose=1<>RandomMustUseSeed=4<>Logging_MustNotLogAfterShutdown=1<>Pydocs_NoReadAfterAccess=2,14906916.0,BuiltinAllAnalysis=violation=1976085<>ComparisonBehaviorAnalysis=ne_end=128389<>ComparisonBehaviorAnalysis=eq_end=632544<>InPlaceSortAnalysis=list_used=265528<>InPlaceSortAnalysis=list_sorted=963<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=760923<>NonFinitesAnalysis=non_finite_op=1975986<>PyDocs_UselessIterTee=end=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>StringConcatAnalysis=add=112023<>StringStripAnalysis=strip=134395<>WrongTypeAddedAnalysis=check_append=2002875<>WrongTypeAddedAnalysis=check_insert=2002875<>WrongTypeAddedAnalysis=check_extend=2002875<>WrongTypeAddedAnalysis=check_add=2002875<>WrongTypeAddedAnalysis=check_add_assign=112023<>UnsafeListIterator=createList=130190<>UnsafeListIterator=createIter=5<>UnsafeListIterator=updateList=331<>UnsafeListIterator=next=1<>UnsafeDictIterator=createDict=24005<>UnsafeDictIterator=updateDict=286457<>UnsafeDictIterator=createIter=124437<>UnsafeDictIterator=next=215935<>ArgParse_Parent=created=44<>ArgParse_Parent=argument_added=216<>FileClosedAnalysis=open=261<>FileClosedAnalysis=close=260<>FileClosedAnalysis=end=259<>Pydocs_MustReleaseLock=acquire=7040<>Pydocs_MustReleaseLock=release=7040<>Pydocs_MustReleaseLock=end=2<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>RandomMustUseSeed=all=27<>Logging_MustNotLogAfterShutdown=log=13<>Pydocs_NoReadAfterAccess=access=4<>Pydocs_NoReadAfterAccess=vulnerable_open=4,17631
gato-x,20260629_215239,684b3bbcf552b04b274dc1a03d5e18b1c95b44fd,1752941448,Fix for RoR attack issues in #183 and #176 (#184),False,dylin,487,0,0,0,0,0,29.614,86.41,dylin,16.439034938812256,0.0,38.73204565048218,0.3218026161193847,55.49288320541382,0.0,,0.0,,,,,,,,17631
gato-x,20260629_215239,30292fccdfd00d11b4f5d736c303027e7becf449,1754231180,Add persistence techniques module for GitHub repository attacks with enhanced security and optional permissions (#188),False,original,502,0,0,0,0,0,5.847,86.53,original,0.0,0.0,6.585118055343628,0.0,6.585118055343628,,,,,,,,,,,18132
gato-x,20260629_215239,30292fccdfd00d11b4f5d736c303027e7becf449,1754231180,Add persistence techniques module for GitHub repository attacks with enhanced security and optional permissions (#188),False,pymop,502,0,0,0,0,0,22.826,86.53,pymop,2.671255111694336,0.7062959671020508,28.31989622116089,0.0,31.697447299957275,31.0,RandomMustUseSeed=27;Pydocs_NoReadAfterAccess=4,11.0,RandomMustUseSeed=7;Pydocs_NoReadAfterAccess=4,RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:90=1;RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:92=1;RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:103=1;RandomMustUseSeed:/gatox/enumerate/ingest/ingest.py:161=1;RandomMustUseSeed:/gatox/attack/attack.py:217=1;RandomMustUseSeed:/gatox/attack/runner/payload_manager.py:109=1;RandomMustUseSeed:/gatox/attack/secrets/secrets_attack.py:200=1;Pydocs_NoReadAfterAccess:/gatox/util/arg_utils.py:143=1;Pydocs_NoReadAfterAccess:/unit_test/test_enumerate.py:63=1;Pydocs_NoReadAfterAccess:/unit_test/test_org_enumerate.py:31=1;Pydocs_NoReadAfterAccess:/unit_test/test_repo_enumerate.py:29=1,"RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:90={None};RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:92={None};RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:103={None};RandomMustUseSeed:/gatox/enumerate/ingest/ingest.py:161={'unit_test/test_enumerate.py::test_enum_repos', 'unit_test/test_enumerate.py::test_enum_org', 'unit_test/test_app_enum.py::TestAppEnumerator::test_enumerate_installation_with_contents_write_permission', 'unit_test/test_app_enum.py::TestAppEnumerator::test_enumerate_installation_with_contents_read_permission'};RandomMustUseSeed:/gatox/attack/attack.py:217={'unit_test/test_attack.py::test_push_workflow_attack_fail_branch', 'unit_test/test_attack.py::test_push_workflow_attack', 'unit_test/test_attack.py::test_push_workflow_attack_fail_timeout', 'unit_test/test_attack.py::test_push_workflow_attack_fail_timeout2', 'unit_test/test_attack.py::test_push_workflow_attack_fail_wf', 'unit_test/test_attack.py::test_push_workflow_attack_fail_branch2'};RandomMustUseSeed:/gatox/attack/runner/payload_manager.py:109={'unit_test/test_runner_attack.py::test_shell_workflow_attack'};RandomMustUseSeed:/gatox/attack/secrets/secrets_attack.py:200={'unit_test/test_secrets_attack.py::test_secrets_dump'};Pydocs_NoReadAfterAccess:/gatox/util/arg_utils.py:143={'unit_test/test_cli.py::test_repos_file_bad'};Pydocs_NoReadAfterAccess:/unit_test/test_enumerate.py:63={'unit_test/test_cli.py::test_payload_only_with_valid_target_params'};Pydocs_NoReadAfterAccess:/unit_test/test_org_enumerate.py:31={'unit_test/test_notifications.py::TestSummaryGeneration::test_create_result_summary_special_characters'};Pydocs_NoReadAfterAccess:/unit_test/test_repo_enumerate.py:29={'unit_test/test_payloads.py::test_ror_workflow_win'}",3948.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=532<>UnsafeListIterator=1836<>RandomMustUseSeed=4<>UnsafeDictIterator=1517<>Logging_MustNotLogAfterShutdown=1<>ArgParse_Parent=43<>Pydocs_NoReadAfterAccess=2,296161.0,BuiltinAllAnalysis=violation=38373<>ComparisonBehaviorAnalysis=eq_end=1204<>ComparisonBehaviorAnalysis=ne_end=419<>InPlaceSortAnalysis=list_used=2555<>InPlaceSortAnalysis=list_sorted=5<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=1623<>NonFinitesAnalysis=non_finite_op=38373<>PyDocs_UselessIterTee=end=1<>StringConcatAnalysis=add=18124<>StringStripAnalysis=strip=24<>WrongTypeAddedAnalysis=check_append=38430<>WrongTypeAddedAnalysis=check_insert=38430<>WrongTypeAddedAnalysis=check_extend=38430<>WrongTypeAddedAnalysis=check_add=38430<>WrongTypeAddedAnalysis=check_add_assign=18124<>FileClosedAnalysis=open=267<>FileClosedAnalysis=close=266<>FileClosedAnalysis=end=265<>UnsafeListIterator=createList=2292<>UnsafeListIterator=updateList=335<>RandomMustUseSeed=all=27<>UnsafeDictIterator=createDict=1763<>UnsafeDictIterator=updateDict=18121<>Logging_MustNotLogAfterShutdown=log=13<>ArgParse_Parent=created=43<>ArgParse_Parent=argument_added=215<>Pydocs_NoReadAfterAccess=access=4<>Pydocs_NoReadAfterAccess=vulnerable_open=4,18132
gato-x,20260629_215239,30292fccdfd00d11b4f5d736c303027e7becf449,1754231180,Add persistence techniques module for GitHub repository attacks with enhanced security and optional permissions (#188),False,pymop_libs,501,1,0,0,0,0,1378.434,86.53,pymop_libs,8.121169805526733,0.4943363666534424,1411.4939303398132,0.0,1420.1094365119934,45.0,RandomMustUseSeed=27;InvalidComparisonAnalysis=10;WrongTypeAddedAnalysis=4;Pydocs_NoReadAfterAccess=4,14.0,RandomMustUseSeed=7;InvalidComparisonAnalysis=2;WrongTypeAddedAnalysis=1;Pydocs_NoReadAfterAccess=4,RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:90=1;RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:92=1;RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:103=1;RandomMustUseSeed:/gatox/enumerate/ingest/ingest.py:161=1;RandomMustUseSeed:/gatox/attack/attack.py:217=1;RandomMustUseSeed:/gatox/attack/runner/payload_manager.py:109=1;RandomMustUseSeed:/gatox/attack/secrets/secrets_attack.py:200=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/anyio/_backends/_asyncio.py:574=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/_pytest/python.py:439=1;Pydocs_NoReadAfterAccess:/gatox/util/arg_utils.py:143=1;Pydocs_NoReadAfterAccess:/unit_test/test_enumerate.py:63=1;Pydocs_NoReadAfterAccess:/unit_test/test_org_enumerate.py:31=1;Pydocs_NoReadAfterAccess:/unit_test/test_repo_enumerate.py:29=1,"RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:90={None};RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:92={None};RandomMustUseSeed:/gatox/workflow_parser/expression_evaluator.py:103={None};RandomMustUseSeed:/gatox/enumerate/ingest/ingest.py:161={'unit_test/test_enumerate.py::test_enum_repos', 'unit_test/test_enumerate.py::test_enum_org', 'unit_test/test_app_enum.py::TestAppEnumerator::test_enumerate_installation_with_contents_write_permission', 'unit_test/test_app_enum.py::TestAppEnumerator::test_enumerate_installation_with_contents_read_permission'};RandomMustUseSeed:/gatox/attack/attack.py:217={'unit_test/test_attack.py::test_push_workflow_attack_fail_branch', 'unit_test/test_attack.py::test_push_workflow_attack', 'unit_test/test_attack.py::test_push_workflow_attack_fail_timeout', 'unit_test/test_attack.py::test_push_workflow_attack_fail_timeout2', 'unit_test/test_attack.py::test_push_workflow_attack_fail_wf', 'unit_test/test_attack.py::test_push_workflow_attack_fail_branch2'};RandomMustUseSeed:/gatox/attack/runner/payload_manager.py:109={'unit_test/test_runner_attack.py::test_shell_workflow_attack'};RandomMustUseSeed:/gatox/attack/secrets/secrets_attack.py:200={'unit_test/test_secrets_attack.py::test_secrets_dump'};InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266={None};InvalidComparisonAnalysis:/lib/python3.12/site-packages/anyio/_backends/_asyncio.py:574={'unit_test/graph/test_visitor_utils.py::test_add_repo_results_different_files_cache', 'unit_test/graph/test_visitor_utils.py::test_add_repo_results_file_caching'};WrongTypeAddedAnalysis:/lib/python3.12/site-packages/_pytest/python.py:439={None};Pydocs_NoReadAfterAccess:/gatox/util/arg_utils.py:143={'unit_test/test_cli.py::test_repos_file_bad'};Pydocs_NoReadAfterAccess:/unit_test/test_enumerate.py:63={'unit_test/test_cli.py::test_payload_only_with_valid_target_params'};Pydocs_NoReadAfterAccess:/unit_test/test_org_enumerate.py:31={'unit_test/test_notifications.py::TestSummaryGeneration::test_create_result_summary_special_characters'};Pydocs_NoReadAfterAccess:/unit_test/test_repo_enumerate.py:29={'unit_test/test_payloads.py::test_ror_workflow_win'}",177649.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>NLTK_NonterminalSymbolMutability=22<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>UnsafeListIterator=32400<>UnsafeDictIterator=144626<>ArgParse_Parent=44<>FileClosedAnalysis=532<>Pydocs_MustReleaseLock=4<>faulthandler_disableBeforeClose=1<>RandomMustUseSeed=4<>Logging_MustNotLogAfterShutdown=1<>Pydocs_NoReadAfterAccess=2,15409488.0,BuiltinAllAnalysis=violation=2044922<>ComparisonBehaviorAnalysis=ne_end=131919<>ComparisonBehaviorAnalysis=eq_end=650201<>InPlaceSortAnalysis=list_used=273799<>InPlaceSortAnalysis=list_sorted=1003<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=782110<>NonFinitesAnalysis=non_finite_op=2044823<>PyDocs_UselessIterTee=end=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>StringConcatAnalysis=add=114222<>StringStripAnalysis=strip=138181<>WrongTypeAddedAnalysis=check_append=2072431<>WrongTypeAddedAnalysis=check_insert=2072431<>WrongTypeAddedAnalysis=check_extend=2072431<>WrongTypeAddedAnalysis=check_add=2072431<>WrongTypeAddedAnalysis=check_add_assign=114222<>UnsafeListIterator=createList=134525<>UnsafeListIterator=createIter=5<>UnsafeListIterator=updateList=331<>UnsafeListIterator=next=1<>UnsafeDictIterator=createDict=23842<>UnsafeDictIterator=updateDict=299799<>UnsafeDictIterator=createIter=127933<>UnsafeDictIterator=next=221990<>ArgParse_Parent=created=44<>ArgParse_Parent=argument_added=216<>FileClosedAnalysis=open=267<>FileClosedAnalysis=close=266<>FileClosedAnalysis=end=265<>Pydocs_MustReleaseLock=acquire=7401<>Pydocs_MustReleaseLock=release=7401<>Pydocs_MustReleaseLock=end=2<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>RandomMustUseSeed=all=27<>Logging_MustNotLogAfterShutdown=log=13<>Pydocs_NoReadAfterAccess=access=4<>Pydocs_NoReadAfterAccess=vulnerable_open=4,18132
gato-x,20260629_215239,30292fccdfd00d11b4f5d736c303027e7becf449,1754231180,Add persistence techniques module for GitHub repository attacks with enhanced security and optional permissions (#188),False,dylin,502,0,0,0,0,0,30.508,86.53,dylin,17.02084231376648,0.0,40.04803919792175,0.3672118186950683,57.4360933303833,0.0,,0.0,,,,,,,,18132
gato-x,20260629_215239,4ef85c509d0fcaac013107663ccaf408bfb6ab71,1755873003,Fix self-enumeration to support public_repo scope in addition to repo scope (#195),False,original,505,0,0,0,0,0,6.079,86.61,original,0.0,0.0,6.880643129348755,0.0,6.880643129348755,,,,,,,,,,,18205
