timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations,violations_current_parent_commit_mapping,python_lines_changed
20260629_220241,2ce0f58bf5616b5671845fb2c5167cac880366d9,,1749920089,Add comprehensive testing framework with realistic sample data (#14),,,65.10000000000001,57,RandomMustUseSeed:/tests/data/generate_sample_data.py:114;RandomMustUseSeed:/tests/data/generate_sample_data.py:66;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:289;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:165;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:142;RandomMustUseSeed:/tests/data/generate_sample_data.py:37;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:145;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:242;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:167;RandomMustUseSeed:/tests/data/generate_sample_data.py:45;RandomMustUseSeed:/tests/data/generate_sample_data.py:72;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:288;RandomMustUseSeed:/tests/data/generate_sample_data.py:32;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:245;RandomMustUseSeed:/tests/data/generate_sample_data.py:47;RandomMustUseSeed:/tests/data/generate_sample_data.py:117;RandomMustUseSeed:/tests/data/generate_sample_data.py:59;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:134;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:261;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:244;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:110;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:107;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:147;RandomMustUseSeed:/tests/data/generate_sample_data.py:39;RandomMustUseSeed:/tests/data/generate_sample_data.py:31;RandomMustUseSeed:/tests/data/generate_sample_data.py:137;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:163;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:141;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:116;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:99;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:176;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:119;RandomMustUseSeed:/tests/data/generate_sample_data.py:113;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:146;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:327;RandomMustUseSeed:/tests/data/generate_sample_data.py:46;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:173;InvalidComparisonAnalysis:/lib/python3.12/site-packages/giturlparse/platforms/base.py:31;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:254;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:130;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:113;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:249;RandomMustUseSeed:/tests/data/generate_sample_data.py:65;RandomMustUseSeed:/tests/data/generate_sample_data.py:118;RandomMustUseSeed:/tests/data/generate_sample_data.py:75;RandomMustUseSeed:/tests/data/generate_sample_data.py:34;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:256;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:262;RandomMustUseSeed:/tests/data/generate_sample_data.py:44;RandomMustUseSeed:/tests/data/generate_sample_data.py:61;InvalidComparisonAnalysis:/lib/python3.12/site-packages/dlt/common/reflection/spec.py:72;RandomMustUseSeed:/tests/data/generate_sample_data.py:74;RandomMustUseSeed:/tests/data/generate_sample_data.py:43;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:177;RandomMustUseSeed:/tests/data/generate_sample_data.py:48;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266;RandomMustUseSeed:/tests/data/generate_sample_data.py:60,0,,57,RandomMustUseSeed:/tests/data/generate_sample_data.py:114=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:66=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:289=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:165=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:142=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:37=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:145=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:242=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:167=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:45=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:72=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:288=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:32=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:245=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:47=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:117=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:59=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:134=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:261=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:244=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:110=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:107=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:147=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:39=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:31=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:137=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:163=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:141=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:116=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:99=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:176=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:119=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:113=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:146=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:327=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:46=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:173=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/giturlparse/platforms/base.py:31=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:254=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:130=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:113=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:249=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:65=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:118=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:75=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:34=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:256=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:262=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:44=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:61=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/dlt/common/reflection/spec.py:72=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:74=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:43=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:177=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:48=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:60=1,0,,,
20260629_220241,647aa431dd7020805d34a968ea560a6a026825c9,2ce0f58bf5616b5671845fb2c5167cac880366d9,1749929521,Replace Pandas/PyArrow with direct DuckDB reading (#27),https://github.com/JGrubb/open-finops-stack/compare/2ce0f58bf5616b5671845fb2c5167cac880366d9...647aa431dd7020805d34a968ea560a6a026825c9,2.0,64.48,0,,0,,57,RandomMustUseSeed:/tests/data/generate_sample_data.py:114=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:66=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:289=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:165=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:142=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:37=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:145=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:167=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:242=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:45=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:72=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:288=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:32=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:245=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:47=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:117=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:59=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:134=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:261=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:244=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:110=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:107=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:147=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:39=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:31=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:137=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:163=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:141=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:116=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:99=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:176=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:119=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:113=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:146=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:327=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:46=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:173=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/giturlparse/platforms/base.py:31=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:249=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:130=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:113=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:254=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:65=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:118=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:75=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:34=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:256=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:262=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:44=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:61=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/dlt/common/reflection/spec.py:72=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:74=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:43=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:177=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:48=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:60=1,57,RandomMustUseSeed:/tests/data/generate_sample_data.py:114=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:66=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:289=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:165=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:142=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:37=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:145=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:242=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:167=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:45=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:72=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:288=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:32=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:245=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:47=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:117=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:59=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:134=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:261=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:244=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:110=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:107=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:147=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:39=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:31=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:137=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:163=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:141=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:116=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:99=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:176=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:119=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:113=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:146=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:327=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:46=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:173=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/giturlparse/platforms/base.py:31=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:254=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:130=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:113=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:249=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:65=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:118=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:75=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:34=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:256=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:262=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:44=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:61=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/dlt/common/reflection/spec.py:72=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:74=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:43=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:177=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:48=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:60=1,,94.0
20260629_220241,47b8f2e83fd13ba351861df1df623fa80e882351,647aa431dd7020805d34a968ea560a6a026825c9,1749929534,Fix DLT Nested Table Issue (#28),https://github.com/JGrubb/open-finops-stack/compare/647aa431dd7020805d34a968ea560a6a026825c9...47b8f2e83fd13ba351861df1df623fa80e882351,1.0,63.95,0,,0,,57,RandomMustUseSeed:/tests/data/generate_sample_data.py:114=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:66=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:289=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:165=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:142=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:37=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:145=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:242=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:167=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:45=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:72=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:288=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:32=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:245=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:47=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:117=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:59=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:134=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:261=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:244=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:110=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:107=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:147=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:39=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:31=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:137=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:163=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:141=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:116=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:99=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:176=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:119=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:113=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:146=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:327=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:46=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:173=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/giturlparse/platforms/base.py:31=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:249=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:130=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:113=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:254=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:65=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:118=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:75=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:34=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:256=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:262=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:44=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:61=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/dlt/common/reflection/spec.py:72=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:74=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:43=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:177=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:48=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:60=1,57,RandomMustUseSeed:/tests/data/generate_sample_data.py:114=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:66=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:289=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:165=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:142=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:37=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:145=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:167=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:242=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:45=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:72=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:288=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:32=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:245=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:47=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:117=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:59=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:134=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:261=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:244=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:110=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:107=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:147=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:39=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:31=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:137=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:163=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:141=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:116=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:99=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:176=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:119=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:113=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:146=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:327=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:46=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:173=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/giturlparse/platforms/base.py:31=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:249=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:130=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:113=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:254=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:65=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:118=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:75=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:34=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:256=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:262=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:44=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:61=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/dlt/common/reflection/spec.py:72=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:74=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:43=1;RandomMustUseSeed:/tests/data/generate_aws_cur_data.py:177=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:48=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;RandomMustUseSeed:/tests/data/generate_sample_data.py:60=1,,71.0
