timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations,violations_current_parent_commit_mapping,python_lines_changed
20260629_215844,19b2bc5ca7b34062a973f714acd2b23b3c0089af,3a2d07341f48aedd4e5eb28c9b341430f4698001,1762761138,Refactor: Add src/prompts package and update PromptRegistry,https://github.com/ArtyomZemlyak/tg-note/compare/3a2d07341f48aedd4e5eb28c9b341430f4698001...19b2bc5ca7b34062a973f714acd2b23b3c0089af,2.0,39.25,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,20.0
20260629_215844,a1e6c11fb21ffdc093763d18569d89d1793ce2dd,19b2bc5ca7b34062a973f714acd2b23b3c0089af,1762761236,Refactor: Update prompt registry and PYTHONPATH for Docker builds,https://github.com/ArtyomZemlyak/tg-note/compare/19b2bc5ca7b34062a973f714acd2b23b3c0089af...a1e6c11fb21ffdc093763d18569d89d1793ce2dd,1.0,39.25,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,15.0
20260629_215844,6466b4507c0707165f1f82ed3de2f50d95480d7f,a1e6c11fb21ffdc093763d18569d89d1793ce2dd,1762761388,Refactor: Update MCP dependencies and imports,https://github.com/ArtyomZemlyak/tg-note/compare/a1e6c11fb21ffdc093763d18569d89d1793ce2dd...6466b4507c0707165f1f82ed3de2f50d95480d7f,2.0,39.89,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,4.0
20260629_215844,145648f725e53bf680dc9b44f3dd3269baa81252,6466b4507c0707165f1f82ed3de2f50d95480d7f,1762762077,Fix: Resolve mcp module and instance name conflict,https://github.com/ArtyomZemlyak/tg-note/compare/6466b4507c0707165f1f82ed3de2f50d95480d7f...145648f725e53bf680dc9b44f3dd3269baa81252,2.0,39.89,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,8.0
20260629_215844,1100e39b1b51bca9d31643f1a0ef1cfdc1bce608,145648f725e53bf680dc9b44f3dd3269baa81252,1762762162,Refactor: Alias mcp to d_mcp to avoid name conflicts,https://github.com/ArtyomZemlyak/tg-note/compare/145648f725e53bf680dc9b44f3dd3269baa81252...1100e39b1b51bca9d31643f1a0ef1cfdc1bce608,2.0,39.89,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,12.0
20260629_215844,0cc1f6b882d1f3ae3736408196bec8e7dd0e4e6f,1100e39b1b51bca9d31643f1a0ef1cfdc1bce608,1762763841,Fix unserializable return type in tool (#325),https://github.com/ArtyomZemlyak/tg-note/compare/1100e39b1b51bca9d31643f1a0ef1cfdc1bce608...0cc1f6b882d1f3ae3736408196bec8e7dd0e4e6f,2.0,39.89,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,30.0
20260629_215844,1274ab5e7d69011899a929239f0313e95743e0f3,0cc1f6b882d1f3ae3736408196bec8e7dd0e4e6f,1762765618,Refactor: Add hf_transfer fallback for model downloads (#326),https://github.com/ArtyomZemlyak/tg-note/compare/0cc1f6b882d1f3ae3736408196bec8e7dd0e4e6f...1274ab5e7d69011899a929239f0313e95743e0f3,2.0,39.879999999999995,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,302.0
20260629_215844,c5f4d6275985208acba9c51d394c804ccf0dad93,1274ab5e7d69011899a929239f0313e95743e0f3,1762767859,Refactor Docling model cache configuration,https://github.com/ArtyomZemlyak/tg-note/compare/1274ab5e7d69011899a929239f0313e95743e0f3...c5f4d6275985208acba9c51d394c804ccf0dad93,3.0,39.879999999999995,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,335.0
20260629_215844,00984476449355d24e43bdf778529ba79658a67f,c5f4d6275985208acba9c51d394c804ccf0dad93,1762769773,feat: Add Docling pipeline configuration and controls,https://github.com/ArtyomZemlyak/tg-note/compare/c5f4d6275985208acba9c51d394c804ccf0dad93...00984476449355d24e43bdf778529ba79658a67f,4.0,40.09,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,400.0
20260629_215844,f8253afe23b67f84e071fad3b2e6b847587df98c,00984476449355d24e43bdf778529ba79658a67f,1762774621,Checkpoint before follow-up message,https://github.com/ArtyomZemlyak/tg-note/compare/00984476449355d24e43bdf778529ba79658a67f...f8253afe23b67f84e071fad3b2e6b847587df98c,2.0,40.07,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,55.0
20260629_215844,722e7c05b829e6ac7a67c266016745ecad0025ba,f8253afe23b67f84e071fad3b2e6b847587df98c,1762774656,Refactor: Improve docling sync progress reporting,https://github.com/ArtyomZemlyak/tg-note/compare/f8253afe23b67f84e071fad3b2e6b847587df98c...722e7c05b829e6ac7a67c266016745ecad0025ba,2.0,40.12,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,43.0
20260629_215844,1c8b6a343bf50ee4a127fce192b8906e8ed2d42e,722e7c05b829e6ac7a67c266016745ecad0025ba,1762774897,feat: Add tqdm progress logging for model downloads,https://github.com/ArtyomZemlyak/tg-note/compare/722e7c05b829e6ac7a67c266016745ecad0025ba...1c8b6a343bf50ee4a127fce192b8906e8ed2d42e,1.0,40.11,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,60.0
20260629_215844,7e0413165fa12ccb9f45366811e55ae9b68da769,1c8b6a343bf50ee4a127fce192b8906e8ed2d42e,1762775924,Refactor: Remove custom tqdm logging for model download,https://github.com/ArtyomZemlyak/tg-note/compare/1c8b6a343bf50ee4a127fce192b8906e8ed2d42e...7e0413165fa12ccb9f45366811e55ae9b68da769,1.0,40.11,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,38.0
20260629_215845,0c631fe3fc9190fa9941de02663d16baf20f46c2,7e0413165fa12ccb9f45366811e55ae9b68da769,1762777174,Refactor: Use layout preset attributes for model loading,https://github.com/ArtyomZemlyak/tg-note/compare/7e0413165fa12ccb9f45366811e55ae9b68da769...0c631fe3fc9190fa9941de02663d16baf20f46c2,3.0,40.08,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,84.0
20260629_215845,13daf596d0d4469038d5fa5bd8f9bd2ed0946643,0c631fe3fc9190fa9941de02663d16baf20f46c2,1762777631,feat: Add picture description model sync and logging,https://github.com/ArtyomZemlyak/tg-note/compare/0c631fe3fc9190fa9941de02663d16baf20f46c2...13daf596d0d4469038d5fa5bd8f9bd2ed0946643,3.0,40.02,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,127.0
20260629_215845,b8241bf03ad72f55c093c6f8956920b70ae0d893,13daf596d0d4469038d5fa5bd8f9bd2ed0946643,1762823299,add manual download docling models,https://github.com/ArtyomZemlyak/tg-note/compare/13daf596d0d4469038d5fa5bd8f9bd2ed0946643...b8241bf03ad72f55c093c6f8956920b70ae0d893,1.0,40.02,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,176.0
20260629_215845,842f8758718d9b1a57782d30cb8685e62f197b2c,b8241bf03ad72f55c093c6f8956920b70ae0d893,1762824260,Remove unused raise_on_error parameter from mcp client,https://github.com/ArtyomZemlyak/tg-note/compare/b8241bf03ad72f55c093c6f8956920b70ae0d893...842f8758718d9b1a57782d30cb8685e62f197b2c,3.0,40.03,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,42.0
20260629_215845,00d2c4765fcb73f0a2cdc06280879b07ef2e3cd1,842f8758718d9b1a57782d30cb8685e62f197b2c,1762825078,Fix: Initialize HuggingFace cache directories on startup,https://github.com/ArtyomZemlyak/tg-note/compare/842f8758718d9b1a57782d30cb8685e62f197b2c...00d2c4765fcb73f0a2cdc06280879b07ef2e3cd1,1.0,40.04,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,6.0
20260629_215845,7bf18a22b30a685b8e03cec50a4553a8f37ce259,00d2c4765fcb73f0a2cdc06280879b07ef2e3cd1,1762826535,feat: Add tool call timeout override,https://github.com/ArtyomZemlyak/tg-note/compare/00d2c4765fcb73f0a2cdc06280879b07ef2e3cd1...7bf18a22b30a685b8e03cec50a4553a8f37ce259,2.0,40.06,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,47.0
20260629_215845,89d95c4eb63fdbc0a812bf250c8215057b95fedd,7bf18a22b30a685b8e03cec50a4553a8f37ce259,1762829132,Download and process telegram file (#340),https://github.com/ArtyomZemlyak/tg-note/compare/7bf18a22b30a685b8e03cec50a4553a8f37ce259...89d95c4eb63fdbc0a812bf250c8215057b95fedd,3.0,40.08,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,98.0
20260629_215845,6f3d74bd417e5fc83917d764ac589bbd2b4f357c,89d95c4eb63fdbc0a812bf250c8215057b95fedd,1762832973,Process image document with tesseract ocr (#341),https://github.com/ArtyomZemlyak/tg-note/compare/89d95c4eb63fdbc0a812bf250c8215057b95fedd...6f3d74bd417e5fc83917d764ac589bbd2b4f357c,4.0,40.19,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,206.0
20260629_215845,a5b0f4c5d41c031a0fdd6880d77d25bee679cb6e,6f3d74bd417e5fc83917d764ac589bbd2b4f357c,1762837150,Refactor: Truncate log output for large content (#342),https://github.com/ArtyomZemlyak/tg-note/compare/6f3d74bd417e5fc83917d764ac589bbd2b4f357c...a5b0f4c5d41c031a0fdd6880d77d25bee679cb6e,9.0,40.22,0,,0,,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,5,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:378=1;RandomMustUseSeed:/lib/python3.12/site-packages/rich/style.py:22=1;PyDocs_MustSortBeforeGroupBy:/src/mcp/memory/mem_agent_impl/utils.py:158=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:344=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1,,126.0
